,site_code,publish_time,province,city,PM2_5,SO2_1,NO2_1,CO_1,O3_1,PM10_1,PM2_5_1,wind_power_1,wind_direction_1,temperature_1,relative_humidity_1,precipitation_1,SO2_2,NO2_2,CO_2,O3_2,PM10_2,PM2_5_2,wind_power_2,wind_direction_2,temperature_2,relative_humidity_2,precipitation_2,SO2_3,NO2_3,CO_3,O3_3,PM10_3,PM2_5_3,wind_power_3,wind_direction_3,temperature_3,relative_humidity_3,precipitation_3,PM2_5_pred
39636,1305A,2015-12-31 12:00:00,山东省,济南市,74,92,119,7.209,19,390,276,1.8333,263.0,2.1667,81.1667,0.0,33,28,1.203,49,177,99,6.1667,191.3333,3.3333,67.1667,0.0,77,50,1.89,37,173,109,2.1667,212.0,2.1667,44.3333,0.0,205.2733
40204,1306A,2015-12-27 04:00:00,山东省,济南市,32,65,87,1.5,10,239,162,2.1667,197.2,0.1667,68.1667,0.0,31,126,4.916,6,359,232,3.1667,163.5,-1.8333,97.8333,0.0,30,106,5.5539999999999985,7,476,224,0.5,72.25,-1.6667,97.0,0.0,106.98697
40212,1306A,2015-12-27 12:00:00,山东省,济南市,52,81,74,1.379,33,214,144,4.1667,104.1667,6.6667,52.0,0.0,95,88,3.265,40,435,358,7.1667,199.8333,4.3333,62.3333,0.0,52,126,4.37,12,593,344,0.6667,185.3333,0.0,90.5,0.0,107.19832
40228,1306A,2015-12-28 04:00:00,山东省,济南市,81,32,33,0.662,45,74,32,6.1667,64.5,-3.6667,64.8333,0.0,65,87,1.5,10,239,162,2.1667,197.2,0.1667,68.1667,0.0,31,126,4.916,6,359,232,3.1667,163.5,-1.8333,97.8333,0.0,31.182411
40236,1306A,2015-12-28 12:00:00,山东省,济南市,111,43,46,1.102,43,85,52,4.5,105.3333,-1.0,43.8333,0.0,81,74,1.379,33,214,144,4.1667,104.1667,6.6667,52.0,0.0,95,88,3.265,40,435,358,7.1667,199.8333,4.3333,62.3333,0.0,75.0238
40252,1306A,2015-12-29 04:00:00,山东省,济南市,142,44,76,1.29,5,195,81,0.3333,173.0,-3.6667,72.5,0.0,32,33,0.662,45,74,32,6.1667,64.5,-3.6667,64.8333,0.0,65,87,1.5,10,239,162,2.1667,197.2,0.1667,68.1667,0.0,114.234726
40260,1306A,2015-12-29 12:00:00,山东省,济南市,142,83,60,1.956,29,181,111,2.1667,212.0,2.1667,44.3333,0.0,43,46,1.102,43,85,52,4.5,105.3333,-1.0,43.8333,0.0,81,74,1.379,33,214,144,4.1667,104.1667,6.6667,52.0,0.0,114.83743
40276,1306A,2015-12-30 04:00:00,山东省,济南市,147,69,63,1.328,23,212,142,3.1667,164.3333,-0.8333,72.1667,0.0,44,76,1.29,5,195,81,0.3333,173.0,-3.6667,72.5,0.0,32,33,0.662,45,74,32,6.1667,64.5,-3.6667,64.8333,0.0,141.35008
40284,1306A,2015-12-30 12:00:00,山东省,济南市,335,43,45,1.044,30,212,142,6.1667,191.3333,3.3333,67.1667,0.0,83,60,1.956,29,181,111,2.1667,212.0,2.1667,44.3333,0.0,43,46,1.102,43,85,52,4.5,105.3333,-1.0,43.8333,0.0,207.46068
40300,1306A,2015-12-31 04:00:00,山东省,济南市,102,46,57,1.176,31,207,147,1.0,205.0,-0.3333,87.5,0.0,69,63,1.328,23,212,142,3.1667,164.3333,-0.8333,72.1667,0.0,44,76,1.29,5,195,81,0.3333,173.0,-3.6667,72.5,0.0,214.69676
40308,1306A,2015-12-31 12:00:00,山东省,济南市,129,60,86,2.322,17,441,335,1.8333,263.0,2.1667,81.1667,0.0,43,45,1.044,30,212,142,6.1667,191.3333,3.3333,67.1667,0.0,83,60,1.956,29,181,111,2.1667,212.0,2.1667,44.3333,0.0,287.91354
40876,1961A,2015-12-27 04:00:00,山东省,章丘市,31,149,55,1.856,13,203,157,0.3333,154.1667,-1.5,71.8333,0.0,69,102,11.175,9,519,382,0.3333,154.1667,-1.5,71.8333,0.0,8,87,9.037,31,300,161,0.3333,154.1667,-1.5,71.8333,0.0,143.29778
40884,1961A,2015-12-27 12:00:00,山东省,章丘市,45,309,100,4.558,16,579,372,0.3333,154.1667,-1.5,71.8333,0.0,108,41,1.846,34,313,263,0.3333,154.1667,-1.5,71.8333,0.0,83,129,10.645,21,662,403,0.3333,154.1667,-1.5,71.8333,0.0,207.56305
40900,1961A,2015-12-28 04:00:00,山东省,章丘市,120,23,4,0.0,39,58,31,0.3333,154.1667,-1.5,71.8333,0.0,149,55,1.856,13,203,157,0.3333,154.1667,-1.5,71.8333,0.0,69,102,11.175,9,519,382,0.3333,154.1667,-1.5,71.8333,0.0,98.18205
40908,1961A,2015-12-28 12:00:00,山东省,章丘市,111,69,14,0.79,39,90,45,0.3333,154.1667,-1.5,71.8333,0.0,309,100,4.558,16,579,372,0.3333,154.1667,-1.5,71.8333,0.0,108,41,1.846,34,313,263,0.3333,154.1667,-1.5,71.8333,0.0,98.171585
40924,1961A,2015-12-29 04:00:00,山东省,章丘市,173,196,57,3.039,8,226,120,0.3333,154.1667,-1.5,71.8333,0.0,23,4,0.0,39,58,31,0.3333,154.1667,-1.5,71.8333,0.0,149,55,1.856,13,203,157,0.3333,154.1667,-1.5,71.8333,0.0,114.76428
40932,1961A,2015-12-29 12:00:00,山东省,章丘市,114,89,34,1.535,25,187,111,0.3333,154.1667,-1.5,71.8333,0.0,69,14,0.79,39,90,45,0.3333,154.1667,-1.5,71.8333,0.0,309,100,4.558,16,579,372,0.3333,154.1667,-1.5,71.8333,0.0,150.73125
40948,1961A,2015-12-30 04:00:00,山东省,章丘市,155,135,59,1.922,8,223,173,0.3333,154.1667,-1.5,71.8333,0.0,196,57,3.039,8,226,120,0.3333,154.1667,-1.5,71.8333,0.0,23,4,0.0,39,58,31,0.3333,154.1667,-1.5,71.8333,0.0,152.02591
40956,1961A,2015-12-30 12:00:00,山东省,章丘市,345,184,17,8.414,167,197,114,0.3333,154.1667,-1.5,71.8333,0.0,89,34,1.535,25,187,111,0.3333,154.1667,-1.5,71.8333,0.0,69,14,0.79,39,90,45,0.3333,154.1667,-1.5,71.8333,0.0,129.20062
40972,1961A,2015-12-31 04:00:00,山东省,章丘市,200,95,50,1.85,17,184,155,0.3333,154.1667,-1.5,71.8333,0.0,135,59,1.922,8,223,173,0.3333,154.1667,-1.5,71.8333,0.0,196,57,3.039,8,226,120,0.3333,154.1667,-1.5,71.8333,0.0,149.41418
40980,1961A,2015-12-31 12:00:00,山东省,章丘市,264,85,78,2.729,15,424,345,0.3333,154.1667,-1.5,71.8333,0.0,184,17,8.414,167,197,114,0.3333,154.1667,-1.5,71.8333,0.0,89,34,1.535,25,187,111,0.3333,154.1667,-1.5,71.8333,0.0,288.17355
41548,1962A,2015-12-27 04:00:00,山东省,章丘市,20,59,51,1.58,30,225,159,0.3333,154.1667,-1.5,71.8333,0.0,47,229,9.247,5,483,342,0.3333,154.1667,-1.5,71.8333,0.0,20,99,7.7970000000000015,4,357,173,0.3333,154.1667,-1.5,71.8333,0.0,143.20747
41556,1962A,2015-12-27 12:00:00,山东省,章丘市,47,265,109,3.796,21,337,206,0.3333,154.1667,-1.5,71.8333,0.0,60,55,2.149,53,324,254,0.3333,154.1667,-1.5,71.8333,0.0,28,120,8.285,8,588,277,0.3333,154.1667,-1.5,71.8333,0.0,153.92627
41572,1962A,2015-12-28 04:00:00,山东省,章丘市,80,31,10,0.28300000000000003,48,46,20,0.3333,154.1667,-1.5,71.8333,0.0,59,51,1.58,30,225,159,0.3333,154.1667,-1.5,71.8333,0.0,47,229,9.247,5,483,342,0.3333,154.1667,-1.5,71.8333,0.0,98.33113
41580,1962A,2015-12-28 12:00:00,山东省,章丘市,102,83,15,0.642,41,101,47,0.3333,154.1667,-1.5,71.8333,0.0,265,109,3.796,21,337,206,0.3333,154.1667,-1.5,71.8333,0.0,60,55,2.149,53,324,254,0.3333,154.1667,-1.5,71.8333,0.0,97.903275
41596,1962A,2015-12-29 04:00:00,山东省,章丘市,140,73,28,0.995,4,167,80,0.3333,154.1667,-1.5,71.8333,0.0,31,10,0.28300000000000003,48,46,20,0.3333,154.1667,-1.5,71.8333,0.0,59,51,1.58,30,225,159,0.3333,154.1667,-1.5,71.8333,0.0,148.93222
41604,1962A,2015-12-29 12:00:00,山东省,章丘市,108,66,16,1.004,37,171,102,0.3333,154.1667,-1.5,71.8333,0.0,83,15,0.642,41,101,47,0.3333,154.1667,-1.5,71.8333,0.0,265,109,3.796,21,337,206,0.3333,154.1667,-1.5,71.8333,0.0,101.391235
41620,1962A,2015-12-30 04:00:00,山东省,章丘市,127,67,25,1.005,31,209,140,0.3333,154.1667,-1.5,71.8333,0.0,73,28,0.995,4,167,80,0.3333,154.1667,-1.5,71.8333,0.0,31,10,0.28300000000000003,48,46,20,0.3333,154.1667,-1.5,71.8333,0.0,150.9441
41628,1962A,2015-12-30 12:00:00,山东省,章丘市,263,42,12,0.74,47,164,108,0.3333,154.1667,-1.5,71.8333,0.0,66,16,1.004,37,171,102,0.3333,154.1667,-1.5,71.8333,0.0,83,15,0.642,41,101,47,0.3333,154.1667,-1.5,71.8333,0.0,150.67682
41644,1962A,2015-12-31 04:00:00,山东省,章丘市,163,36,52,0.919,37,175,127,0.3333,154.1667,-1.5,71.8333,0.0,67,25,1.005,31,209,140,0.3333,154.1667,-1.5,71.8333,0.0,73,28,0.995,4,167,80,0.3333,154.1667,-1.5,71.8333,0.0,152.73601
41652,1962A,2015-12-31 12:00:00,山东省,章丘市,46,85,77,2.592,16,388,263,0.3333,154.1667,-1.5,71.8333,0.0,42,12,0.74,47,164,108,0.3333,154.1667,-1.5,71.8333,0.0,66,16,1.004,37,171,102,0.3333,154.1667,-1.5,71.8333,0.0,187.53313
42220,1307A,2015-12-27 04:00:00,山东省,青岛市,12,9,33,1.215,59,140,117,1.6667,162.6,-0.1667,84.6667,0.0,9,28,0.787,63,55,51,0.8333,203.0,-2.1667,95.0,0.0,14,47,2.56,42,325,304,4.3333,180.6667,0.3333,94.5,0.0,85.42386
42228,1307A,2015-12-27 12:00:00,山东省,青岛市,15,9,49,2.0540000000000003,60,256,212,4.3333,104.6667,6.5,68.8333,0.0,8,33,1.025,73,110,76,3.3333,213.1667,2.1667,86.5,0.0,16,43,2.725,69,290,262,3.8333,276.0,3.6667,77.3333,0.0,80.10962
42244,1307A,2015-12-28 04:00:00,山东省,青岛市,16,5,24,0.327,60,35,12,6.0,78.6667,-4.8333,58.1667,0.0,9,33,1.215,59,140,117,1.6667,162.6,-0.1667,84.6667,0.0,9,28,0.787,63,55,51,0.8333,203.0,-2.1667,95.0,0.0,47.578068
42252,1307A,2015-12-28 12:00:00,山东省,青岛市,35,7,19,0.29600000000000004,61,35,15,5.5,170.0,-1.3333,47.6667,0.0,9,49,2.0540000000000003,60,256,212,4.3333,104.6667,6.5,68.8333,0.0,8,33,1.025,73,110,76,3.3333,213.1667,2.1667,86.5,0.0,44.006565
42268,1307A,2015-12-29 04:00:00,山东省,青岛市,45,6,27,0.47,61,27,16,1.6667,306.5,-4.6667,70.3333,0.0,5,24,0.327,60,35,12,6.0,78.6667,-4.8333,58.1667,0.0,9,33,1.215,59,140,117,1.6667,162.6,-0.1667,84.6667,0.0,121.79256
42276,1307A,2015-12-29 12:00:00,山东省,青岛市,85,8,30,0.747,69,57,35,4.0,297.5,0.6667,45.5,0.0,7,19,0.29600000000000004,61,35,15,5.5,170.0,-1.3333,47.6667,0.0,9,49,2.0540000000000003,60,256,212,4.3333,104.6667,6.5,68.8333,0.0,114.369644
42292,1307A,2015-12-30 04:00:00,山东省,青岛市,86,7,31,0.889,55,59,45,1.5,141.6667,-2.1667,74.3333,0.0,6,27,0.47,61,27,16,1.6667,306.5,-4.6667,70.3333,0.0,5,24,0.327,60,35,12,6.0,78.6667,-4.8333,58.1667,0.0,90.16879
42300,1307A,2015-12-30 12:00:00,山东省,青岛市,138,7,40,1.051,60,106,85,5.1667,215.8333,4.8333,55.3333,0.0,8,30,0.747,69,57,35,4.0,297.5,0.6667,45.5,0.0,7,19,0.29600000000000004,61,35,15,5.5,170.0,-1.3333,47.6667,0.0,87.141525
42316,1307A,2015-12-31 04:00:00,山东省,青岛市,73,9,36,0.838,66,124,86,1.1667,265.0,-0.1667,86.3333,0.0,7,31,0.889,55,59,45,1.5,141.6667,-2.1667,74.3333,0.0,6,27,0.47,61,27,16,1.6667,306.5,-4.6667,70.3333,0.0,135.94218
42324,1307A,2015-12-31 12:00:00,山东省,青岛市,38,17,37,1.141,75,178,138,3.8333,293.5,3.6667,73.3333,0.0,7,40,1.051,60,106,85,5.1667,215.8333,4.8333,55.3333,0.0,8,30,0.747,69,57,35,4.0,297.5,0.6667,45.5,0.0,124.38591
42892,1308A,2015-12-27 04:00:00,山东省,青岛市,15,46,53,2.317,18,272,204,1.6667,162.6,-0.1667,84.6667,0.0,27,46,2.879,19,249,165,0.8333,203.0,-2.1667,95.0,0.0,37,45,2.742,35,475,371,4.3333,180.6667,0.3333,94.5,0.0,107.01276
42900,1308A,2015-12-27 12:00:00,山东省,青岛市,23,82,46,1.635,57,256,132,4.3333,104.6667,6.5,68.8333,0.0,49,46,2.505,42,260,203,3.3333,213.1667,2.1667,86.5,0.0,59,45,2.862,52,366,305,3.8333,276.0,3.6667,77.3333,0.0,80.81477
42916,1308A,2015-12-28 04:00:00,山东省,青岛市,35,17,22,0.698,72,47,15,6.0,78.6667,-4.8333,58.1667,0.0,46,53,2.317,18,272,204,1.6667,162.6,-0.1667,84.6667,0.0,27,46,2.879,19,249,165,0.8333,203.0,-2.1667,95.0,0.0,45.740025
42924,1308A,2015-12-28 12:00:00,山东省,青岛市,35,21,24,0.7490000000000001,73,51,23,5.5,170.0,-1.3333,47.6667,0.0,82,46,1.635,57,256,132,4.3333,104.6667,6.5,68.8333,0.0,49,46,2.505,42,260,203,3.3333,213.1667,2.1667,86.5,0.0,27.543755
42940,1308A,2015-12-29 04:00:00,山东省,青岛市,119,36,42,1.1740000000000002,24,77,35,1.6667,306.5,-4.6667,70.3333,0.0,17,22,0.698,72,47,15,6.0,78.6667,-4.8333,58.1667,0.0,46,53,2.317,18,272,204,1.6667,162.6,-0.1667,84.6667,0.0,133.32867
42948,1308A,2015-12-29 12:00:00,山东省,青岛市,130,32,25,0.777,69,40,35,4.0,297.5,0.6667,45.5,0.0,21,24,0.7490000000000001,73,51,23,5.5,170.0,-1.3333,47.6667,0.0,82,46,1.635,57,256,132,4.3333,104.6667,6.5,68.8333,0.0,119.581406
42964,1308A,2015-12-30 04:00:00,山东省,青岛市,100,64,55,1.558,18,165,119,1.5,141.6667,-2.1667,74.3333,0.0,36,42,1.1740000000000002,24,77,35,1.6667,306.5,-4.6667,70.3333,0.0,17,22,0.698,72,47,15,6.0,78.6667,-4.8333,58.1667,0.0,135.02751
42972,1308A,2015-12-30 12:00:00,山东省,青岛市,174,79,39,1.38,59,176,130,5.1667,215.8333,4.8333,55.3333,0.0,32,25,0.777,69,40,35,4.0,297.5,0.6667,45.5,0.0,21,24,0.7490000000000001,73,51,23,5.5,170.0,-1.3333,47.6667,0.0,107.97777
42988,1308A,2015-12-31 04:00:00,山东省,青岛市,223,26,40,1.354,35,148,100,1.1667,265.0,-0.1667,86.3333,0.0,64,55,1.558,18,165,119,1.5,141.6667,-2.1667,74.3333,0.0,36,42,1.1740000000000002,24,77,35,1.6667,306.5,-4.6667,70.3333,0.0,195.05159
42996,1308A,2015-12-31 12:00:00,山东省,青岛市,225,60,46,1.648,31,251,174,3.8333,293.5,3.6667,73.3333,0.0,79,39,1.38,59,176,130,5.1667,215.8333,4.8333,55.3333,0.0,32,25,0.777,69,40,35,4.0,297.5,0.6667,45.5,0.0,191.77011
43564,1309A,2015-12-27 04:00:00,山东省,青岛市,17,40,55,1.934,15,0,211,1.6667,162.6,-0.1667,84.6667,0.0,31,55,1.99,8,0,222,0.8333,203.0,-2.1667,95.0,0.0,41,47,2.397,27,0,371,4.3333,180.6667,0.3333,94.5,0.0,106.20409
43572,1309A,2015-12-27 12:00:00,山东省,青岛市,24,37,39,1.709,47,220,142,4.3333,104.6667,6.5,68.8333,0.0,33,43,2.478,43,0,189,3.3333,213.1667,2.1667,86.5,0.0,52,55,2.634,26,0,310,3.8333,276.0,3.6667,77.3333,0.0,81.01814
43588,1309A,2015-12-28 04:00:00,山东省,青岛市,23,7,12,0.366,55,0,17,6.0,78.6667,-4.8333,58.1667,0.0,40,55,1.934,15,0,211,1.6667,162.6,-0.1667,84.6667,0.0,31,55,1.99,8,0,222,0.8333,203.0,-2.1667,95.0,0.0,27.26379
43596,1309A,2015-12-28 12:00:00,山东省,青岛市,36,16,25,0.507,43,31,24,5.5,170.0,-1.3333,47.6667,0.0,37,39,1.709,47,220,142,4.3333,104.6667,6.5,68.8333,0.0,33,43,2.478,43,0,189,3.3333,213.1667,2.1667,86.5,0.0,27.433235
43612,1309A,2015-12-29 04:00:00,山东省,青岛市,128,18,23,0.442,47,24,23,1.6667,306.5,-4.6667,70.3333,0.0,7,12,0.366,55,0,17,6.0,78.6667,-4.8333,58.1667,0.0,40,55,1.934,15,0,211,1.6667,162.6,-0.1667,84.6667,0.0,120.549255
43620,1309A,2015-12-29 12:00:00,山东省,青岛市,121,23,29,0.7240000000000001,48,51,36,4.0,297.5,0.6667,45.5,0.0,16,25,0.507,43,31,24,5.5,170.0,-1.3333,47.6667,0.0,37,39,1.709,47,220,142,4.3333,104.6667,6.5,68.8333,0.0,100.487564
43636,1309A,2015-12-30 04:00:00,山东省,青岛市,109,42,55,1.151,9,136,128,1.5,141.6667,-2.1667,74.3333,0.0,18,23,0.442,47,24,23,1.6667,306.5,-4.6667,70.3333,0.0,7,12,0.366,55,0,17,6.0,78.6667,-4.8333,58.1667,0.0,144.23946
43644,1309A,2015-12-30 12:00:00,山东省,青岛市,157,43,32,1.102,54,0,121,5.1667,215.8333,4.8333,55.3333,0.0,23,29,0.7240000000000001,48,51,36,4.0,297.5,0.6667,45.5,0.0,16,25,0.507,43,31,24,5.5,170.0,-1.3333,47.6667,0.0,107.59807
43660,1309A,2015-12-31 04:00:00,山东省,青岛市,163,19,30,1.016,46,0,109,1.1667,265.0,-0.1667,86.3333,0.0,42,55,1.151,9,136,128,1.5,141.6667,-2.1667,74.3333,0.0,18,23,0.442,47,24,23,1.6667,306.5,-4.6667,70.3333,0.0,184.63829
43668,1309A,2015-12-31 12:00:00,山东省,青岛市,188,55,49,1.557,22,165,157,3.8333,293.5,3.6667,73.3333,0.0,43,32,1.102,54,0,121,5.1667,215.8333,4.8333,55.3333,0.0,23,29,0.7240000000000001,48,51,36,4.0,297.5,0.6667,45.5,0.0,191.97054
44236,1310A,2015-12-27 04:00:00,山东省,青岛市,16,86,95,2.0340000000000003,4,270,183,1.6667,162.6,-0.1667,84.6667,0.0,58,82,2.517,1,276,188,0.8333,203.0,-2.1667,95.0,0.0,69,77,2.672,16,441,320,4.3333,180.6667,0.3333,94.5,0.0,107.68579
44244,1310A,2015-12-27 12:00:00,山东省,青岛市,19,90,63,1.922,34,247,163,4.3333,104.6667,6.5,68.8333,0.0,62,55,2.582,35,223,167,3.3333,213.1667,2.1667,86.5,0.0,90,89,2.8310000000000004,20,388,272,3.8333,276.0,3.6667,77.3333,0.0,85.28366
44260,1310A,2015-12-28 04:00:00,山东省,青岛市,21,31,17,0.518,43,39,16,6.0,78.6667,-4.8333,58.1667,0.0,86,95,2.0340000000000003,4,270,183,1.6667,162.6,-0.1667,84.6667,0.0,58,82,2.517,1,276,188,0.8333,203.0,-2.1667,95.0,0.0,53.563442
44268,1310A,2015-12-28 12:00:00,山东省,青岛市,39,36,32,0.7020000000000001,36,73,19,5.5,170.0,-1.3333,47.6667,0.0,90,63,1.922,34,247,163,4.3333,104.6667,6.5,68.8333,0.0,62,55,2.582,35,223,167,3.3333,213.1667,2.1667,86.5,0.0,32.354267
44284,1310A,2015-12-29 04:00:00,山东省,青岛市,101,44,31,0.63,25,50,21,1.6667,306.5,-4.6667,70.3333,0.0,31,17,0.518,43,39,16,6.0,78.6667,-4.8333,58.1667,0.0,86,95,2.0340000000000003,4,270,183,1.6667,162.6,-0.1667,84.6667,0.0,91.23317
44292,1310A,2015-12-29 12:00:00,山东省,青岛市,101,77,45,0.925,28,100,39,4.0,297.5,0.6667,45.5,0.0,36,32,0.7020000000000001,36,73,19,5.5,170.0,-1.3333,47.6667,0.0,90,63,1.922,34,247,163,4.3333,104.6667,6.5,68.8333,0.0,108.79588
44308,1310A,2015-12-30 04:00:00,山东省,青岛市,88,59,80,1.659,1,160,101,1.5,141.6667,-2.1667,74.3333,0.0,44,31,0.63,25,50,21,1.6667,306.5,-4.6667,70.3333,0.0,31,17,0.518,43,39,16,6.0,78.6667,-4.8333,58.1667,0.0,110.77658
44316,1310A,2015-12-30 12:00:00,山东省,青岛市,148,82,32,1.089,47,168,101,5.1667,215.8333,4.8333,55.3333,0.0,77,45,0.925,28,100,39,4.0,297.5,0.6667,45.5,0.0,36,32,0.7020000000000001,36,73,19,5.5,170.0,-1.3333,47.6667,0.0,113.66992
44332,1310A,2015-12-31 04:00:00,山东省,青岛市,151,41,56,1.345,29,146,88,1.1667,265.0,-0.1667,86.3333,0.0,59,80,1.659,1,160,101,1.5,141.6667,-2.1667,74.3333,0.0,44,31,0.63,25,50,21,1.6667,306.5,-4.6667,70.3333,0.0,191.90306
44340,1310A,2015-12-31 12:00:00,山东省,青岛市,0,105,95,1.855,9,254,148,3.8333,293.5,3.6667,73.3333,0.0,82,32,1.089,47,168,101,5.1667,215.8333,4.8333,55.3333,0.0,77,45,0.925,28,100,39,4.0,297.5,0.6667,45.5,0.0,187.04681
44908,1311A,2015-12-27 04:00:00,山东省,青岛市,12,39,45,2.489,18,263,212,1.6667,162.6,-0.1667,84.6667,0.0,19,37,2.782,18,356,251,0.8333,203.0,-2.1667,95.0,0.0,35,35,2.804,55,393,369,4.3333,180.6667,0.3333,94.5,0.0,107.2982
44916,1311A,2015-12-27 12:00:00,山东省,青岛市,21,59,52,1.913,48,240,172,4.3333,104.6667,6.5,68.8333,0.0,39,42,2.963,46,201,184,3.3333,213.1667,2.1667,86.5,0.0,58,45,3.124,40,331,314,3.8333,276.0,3.6667,77.3333,0.0,80.21149
44932,1311A,2015-12-28 04:00:00,山东省,青岛市,17,8,14,0.564,68,30,12,6.0,78.6667,-4.8333,58.1667,0.0,39,45,2.489,18,263,212,1.6667,162.6,-0.1667,84.6667,0.0,19,37,2.782,18,356,251,0.8333,203.0,-2.1667,95.0,0.0,50.880413
44940,1311A,2015-12-28 12:00:00,山东省,青岛市,31,23,25,0.6890000000000001,61,58,21,5.5,170.0,-1.3333,47.6667,0.0,59,52,1.913,48,240,172,4.3333,104.6667,6.5,68.8333,0.0,39,42,2.963,46,201,184,3.3333,213.1667,2.1667,86.5,0.0,27.457775
44956,1311A,2015-12-29 04:00:00,山东省,青岛市,140,20,16,0.56,62,31,17,1.6667,306.5,-4.6667,70.3333,0.0,8,14,0.564,68,30,12,6.0,78.6667,-4.8333,58.1667,0.0,39,45,2.489,18,263,212,1.6667,162.6,-0.1667,84.6667,0.0,125.47746
44964,1311A,2015-12-29 12:00:00,山东省,青岛市,127,46,35,0.865,44,53,31,4.0,297.5,0.6667,45.5,0.0,23,25,0.6890000000000001,61,58,21,5.5,170.0,-1.3333,47.6667,0.0,59,52,1.913,48,240,172,4.3333,104.6667,6.5,68.8333,0.0,99.65402
44980,1311A,2015-12-30 04:00:00,山东省,青岛市,107,38,45,1.98,18,167,140,1.5,141.6667,-2.1667,74.3333,0.0,20,16,0.56,62,31,17,1.6667,306.5,-4.6667,70.3333,0.0,8,14,0.564,68,30,12,6.0,78.6667,-4.8333,58.1667,0.0,145.18175
44988,1311A,2015-12-30 12:00:00,山东省,青岛市,167,64,42,1.4880000000000002,62,161,127,5.1667,215.8333,4.8333,55.3333,0.0,46,35,0.865,44,53,31,4.0,297.5,0.6667,45.5,0.0,23,25,0.6890000000000001,61,58,21,5.5,170.0,-1.3333,47.6667,0.0,117.41116
45004,1311A,2015-12-31 04:00:00,山东省,青岛市,175,21,31,1.383,46,128,107,1.1667,265.0,-0.1667,86.3333,0.0,38,45,1.98,18,167,140,1.5,141.6667,-2.1667,74.3333,0.0,20,16,0.56,62,31,17,1.6667,306.5,-4.6667,70.3333,0.0,194.66023
45012,1311A,2015-12-31 12:00:00,山东省,青岛市,177,47,42,1.784,35,204,167,3.8333,293.5,3.6667,73.3333,0.0,64,42,1.4880000000000002,62,161,127,5.1667,215.8333,4.8333,55.3333,0.0,46,35,0.865,44,53,31,4.0,297.5,0.6667,45.5,0.0,197.02483
45580,1312A,2015-12-27 04:00:00,山东省,青岛市,23,52,63,2.503,45,323,211,1.6667,162.6,-0.1667,84.6667,0.0,34,20,2.033,49,160,123,0.8333,203.0,-2.1667,95.0,0.0,60,16,2.9360000000000004,81,525,357,4.3333,180.6667,0.3333,94.5,0.0,106.86934
45588,1312A,2015-12-27 12:00:00,山东省,青岛市,17,53,58,2.381,73,282,176,4.3333,104.6667,6.5,68.8333,0.0,57,26,3.26,70,372,181,3.3333,213.1667,2.1667,86.5,0.0,55,23,3.156,70,459,283,3.8333,276.0,3.6667,77.3333,0.0,80.583755
45604,1312A,2015-12-28 04:00:00,山东省,青岛市,16,20,6,0.928,78,57,23,6.0,78.6667,-4.8333,58.1667,0.0,52,63,2.503,45,323,211,1.6667,162.6,-0.1667,84.6667,0.0,34,20,2.033,49,160,123,0.8333,203.0,-2.1667,95.0,0.0,51.681347
45612,1312A,2015-12-28 12:00:00,山东省,青岛市,37,18,5,0.906,82,69,17,5.5,170.0,-1.3333,47.6667,0.0,53,58,2.381,73,282,176,4.3333,104.6667,6.5,68.8333,0.0,57,26,3.26,70,372,181,3.3333,213.1667,2.1667,86.5,0.0,28.857586
45628,1312A,2015-12-29 04:00:00,山东省,青岛市,113,24,8,1.004,76,48,16,1.6667,306.5,-4.6667,70.3333,0.0,20,6,0.928,78,57,23,6.0,78.6667,-4.8333,58.1667,0.0,52,63,2.503,45,323,211,1.6667,162.6,-0.1667,84.6667,0.0,126.17268
45636,1312A,2015-12-29 12:00:00,山东省,青岛市,120,35,18,1.25,67,113,37,4.0,297.5,0.6667,45.5,0.0,18,5,0.906,82,69,17,5.5,170.0,-1.3333,47.6667,0.0,53,58,2.381,73,282,176,4.3333,104.6667,6.5,68.8333,0.0,128.64246
45652,1312A,2015-12-30 04:00:00,山东省,青岛市,100,54,25,1.55,45,212,113,1.5,141.6667,-2.1667,74.3333,0.0,24,8,1.004,76,48,16,1.6667,306.5,-4.6667,70.3333,0.0,20,6,0.928,78,57,23,6.0,78.6667,-4.8333,58.1667,0.0,137.13324
45660,1312A,2015-12-30 12:00:00,山东省,青岛市,158,64,17,1.649,81,214,120,5.1667,215.8333,4.8333,55.3333,0.0,35,18,1.25,67,113,37,4.0,297.5,0.6667,45.5,0.0,18,5,0.906,82,69,17,5.5,170.0,-1.3333,47.6667,0.0,160.01413
45676,1312A,2015-12-31 04:00:00,山东省,青岛市,157,34,23,1.5719999999999998,62,185,100,1.1667,265.0,-0.1667,86.3333,0.0,54,25,1.55,45,212,113,1.5,141.6667,-2.1667,74.3333,0.0,24,8,1.004,76,48,16,1.6667,306.5,-4.6667,70.3333,0.0,170.96883
45684,1312A,2015-12-31 12:00:00,山东省,青岛市,163,59,36,2.323,46,306,158,3.8333,293.5,3.6667,73.3333,0.0,64,17,1.649,81,214,120,5.1667,215.8333,4.8333,55.3333,0.0,35,18,1.25,67,113,37,4.0,297.5,0.6667,45.5,0.0,183.27197
